kind,etag,id,snippet.videoId,snippet.topLevelComment.kind,snippet.topLevelComment.etag,snippet.topLevelComment.id,snippet.topLevelComment.snippet.authorDisplayName,snippet.topLevelComment.snippet.authorProfileImageUrl,snippet.topLevelComment.snippet.authorChannelUrl,snippet.topLevelComment.snippet.authorChannelId.value,snippet.topLevelComment.snippet.videoId,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.canRate,snippet.topLevelComment.snippet.viewerRating,snippet.topLevelComment.snippet.likeCount,snippet.topLevelComment.snippet.publishedAt,snippet.topLevelComment.snippet.updatedAt,snippet.canReply,snippet.totalReplyCount,snippet.isPublic,nextPageToken,totalResults,resultsPerPage,param_part,param_videoId,param_maxResults,param_pageToken,queryTime
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgxSTuNPaGdeTz_IhWd4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/WFQTZ8wSaid2WLIvbbLCzaPSc4s""",UgxSTuNPaGdeTz_IhWd4AaABAg,gunjan kumar,https://yt3.ggpht.com/a/AGF-l7-BCj_wtRop2OKs87rCI_-6FMie4OeNJ3ub7g=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCNaDoZcx8k3HCR0DvKPReKA,UCNaDoZcx8k3HCR0DvKPReKA,kJQP7kiw5Fk,Indian viewers like here 🤙🤙,Indian viewers like here 🤙🤙,True,none,0,2020-02-04 09:24:26+00:00,2020-02-04 09:24:26+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgyTAk4p05EZ1Nra4x94AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/ZrwltgrRe4q5eOrOpeW3aWmGDUg""",UgyTAk4p05EZ1Nra4x94AaABAg,Yasir Şimşek,https://yt3.ggpht.com/a/AGF-l7_Md6bzhEfOHibxJ3qDGcssRaYUaPnJbAmiuQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCYuseZL4-47Ln_DiArqd52w,UCYuseZL4-47Ln_DiArqd52w,kJQP7kiw5Fk,Salamın aleykum,Salamın aleykum,True,none,0,2020-02-04 09:23:47+00:00,2020-02-04 09:23:47+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugw_BB481-aKf1pWHeV4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/TEkYQDHqjin7h-ccWslAMyazzfU""",Ugw_BB481-aKf1pWHeV4AaABAg,azooz pubg,https://yt3.ggpht.com/a/AGF-l7_OFNxpV25N4XV8-zY4uzWAtRttrQdbG3tanQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UClPZ8gJBAfxoGO1k-lNanbA,UClPZ8gJBAfxoGO1k-lNanbA,kJQP7kiw5Fk,"insta: <a href=""http://azooz.si/"">azooz.si</a>",insta: azooz.si,True,none,0,2020-02-04 09:21:29+00:00,2020-02-04 09:21:29+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgzMguFQ2FBLidvnveN4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/_45IpbpBkrOE5FgTAQrwJkGDMCg""",UgzMguFQ2FBLidvnveN4AaABAg,oberoi rahul,https://yt3.ggpht.com/a/AGF-l78sd_hOqmNE4jJPW5GyL_13sbCMgGs7IfgaDQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCf9cIRR3rjpwWldoUQv9w4g,UCf9cIRR3rjpwWldoUQv9w4g,kJQP7kiw5Fk,"Views= 6.6 billion , comments = 3.3 million, like = 36 million , dislike= 4.3 million","Views= 6.6 billion , comments = 3.3 million, like = 36 million , dislike= 4.3 million",True,none,0,2020-02-04 09:21:09+00:00,2020-02-04 09:21:09+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugz9caxIvuqiu9Vxzkt4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/ossfA0VwOx9pj2teJ5j54v8oif8""",Ugz9caxIvuqiu9Vxzkt4AaABAg,Deepak Kumar,https://yt3.ggpht.com/a/AGF-l79eDDKvJxc-1i5AyI8JP7WpG8LEmlfudfNX2Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCU1hUTxoJNZSc4Ww1KFg_XA,UCU1hUTxoJNZSc4Ww1KFg_XA,kJQP7kiw5Fk,Who are here in 2020???😉<br />👇👇👇,"Who are here in 2020???😉
👇👇👇",True,none,1,2020-02-04 09:17:16+00:00,2020-02-04 09:17:16+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgyPFlI_xus0pQaau5p4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/TUNpvSvKFlt3liyvtgNBMIigGC8""",UgyPFlI_xus0pQaau5p4AaABAg,oberoi rahul,https://yt3.ggpht.com/a/AGF-l78sd_hOqmNE4jJPW5GyL_13sbCMgGs7IfgaDQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCf9cIRR3rjpwWldoUQv9w4g,UCf9cIRR3rjpwWldoUQv9w4g,kJQP7kiw5Fk,Wow 4. 3 million dislike,Wow 4. 3 million dislike,True,none,1,2020-02-04 09:17:01+00:00,2020-02-04 09:17:01+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgwPTu67ORqSDTdf2fB4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/MwNl_zxZwUlS2icLtCjAQ7fA3bw""",UgwPTu67ORqSDTdf2fB4AaABAg,Suriporn Tasako,https://yt3.ggpht.com/a/AGF-l78R4wVIfuA82QuCftA2jYD3QnRDHuny_hnRsg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC6pb9dOy8Am0CogQ7ZT-F5Q,UC6pb9dOy8Am0CogQ7ZT-F5Q,kJQP7kiw5Fk,2020,2020,True,none,1,2020-02-04 09:16:09+00:00,2020-02-04 09:16:09+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgwOdAw2ihoEN6DN1Ut4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/NCBsFBt7x5rj2icV5p1BEqR9THA""",UgwOdAw2ihoEN6DN1Ut4AaABAg,Riyon Joseph,https://yt3.ggpht.com/a/AGF-l78t_Zxr94a-bOCC9AWODMw16n37kaipzKPaUw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCLGnJkZmRODwjdJlaCyafDQ,UCLGnJkZmRODwjdJlaCyafDQ,kJQP7kiw5Fk,6.6B 👀Views 36M👍 4.3M👎<br />Unbelievable 😮😮<br />4/02/2020,"6.6B 👀Views 36M👍 4.3M👎
Unbelievable 😮😮
4/02/2020",True,none,1,2020-02-04 09:15:36+00:00,2020-02-04 09:15:36+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgxFP62o0oPjRHW-pCZ4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/96SCnLIxt_rTGiet0VlrclfZGzQ""",UgxFP62o0oPjRHW-pCZ4AaABAg,Рамис Рузиматов,https://yt3.ggpht.com/a/AGF-l7-JWhMot8JEus8VoGLgFZVhZDUnF7T3Y_r8xQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCI-UQnH3zK1Bk7LdhK46G_Q,UCI-UQnH3zK1Bk7LdhK46G_Q,kJQP7kiw5Fk,Практически все население земли посмотрело этот клип,Практически все население земли посмотрело этот клип,True,none,0,2020-02-04 09:13:44+00:00,2020-02-04 09:13:44+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgxXvfaIbvGmgTr3vKV4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/YAOLuef-x4K3IJPWznvBCWXUW1w""",UgxXvfaIbvGmgTr3vKV4AaABAg,Unamed God,https://yt3.ggpht.com/a/AGF-l790TKICxDxzsKle3FlZs96k7QikeH673XJe8w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCOncwnd-9BbYd4SLfxMxwUA,UCOncwnd-9BbYd4SLfxMxwUA,kJQP7kiw5Fk,Teacher: What’s the population of the world?<br /><br />Me: Around 1 Despacito<br /><br />Me: Actually world population after coronavirus,"Teacher: What’s the population of the world?

Me: Around 1 Despacito

Me: Actually world population after coronavirus",True,none,2,2020-02-04 09:09:44+00:00,2020-02-04 09:09:44+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugxctl2FNqj4m6w0r8N4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/VBnhzFaKlhy42_Z4LOZCDhYK_Ec""",Ugxctl2FNqj4m6w0r8N4AaABAg,Hamoude K7,https://yt3.ggpht.com/a/AGF-l7-LEs6vcgPcsvKAWthpv_1yAo5J3ylUcWTnQw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC_5zyvw-pBNTcSeb6q4Mbkw,UC_5zyvw-pBNTcSeb6q4Mbkw,kJQP7kiw5Fk,2020?,2020?,True,none,0,2020-02-04 09:07:25+00:00,2020-02-04 09:07:25+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XwU3DY77q5Rd_eBC9SsHHZi_Xzk""",Ugw2nyDeSasJraSHKY14AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/MymEKJR01lLQbtqbvXQLM882iwg""",Ugw2nyDeSasJraSHKY14AaABAg,Street Boy,https://yt3.ggpht.com/a/AGF-l7_0p-13asCRTLJ4uKo_jQcmA_JktC9gj7-VFA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC1C6m6AJYlRsNdDiunI7_lg,UC1C6m6AJYlRsNdDiunI7_lg,kJQP7kiw5Fk,No way..Our gangam style is dead...,No way..Our gangam style is dead...,True,none,0,2020-02-04 09:07:21+00:00,2020-02-04 09:07:21+00:00,True,0,True,QURTSl9pMHdfRk1JVVFFNE9va3V5NjBjRkhpeVR2bVgzYm5xVDdOdWhNQU9Xd25lWERCWWVGQXVYYkVfWUhxeThjcmhoODF3VHJXTVlHaUhld1RXQ205N0JtdU5rT3I0RVp3RWFjNkpmX1VZQWNNTUlPTE9XUGFtMFNwTnlhYWJSakFCcG45SkVsUUExVVVNUHc=,50,50,snippet,kJQP7kiw5Fk,50,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,2020-02-04 11:45:32.403154+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XwU3DY77q5Rd_eBC9SsHHZi_Xzk""",UgzWpYpB91tRzwd92AV4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/SwkTTKE705bKbXToPwHB7l5WDv0""",UgzWpYpB91tRzwd92AV4AaABAg,VenGenrus ELITE,https://yt3.ggpht.com/a/AGF-l78SckyWxzbXofqrYZ95AxPNLOFG0zqRFywogQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCUqpeeIQ7d6NxtXG7gRNQjw,UCUqpeeIQ7d6NxtXG7gRNQjw,kJQP7kiw5Fk,"Не ну трек в натуре годный, зачёт!","Не ну трек в натуре годный, зачёт!",True,none,0,2020-02-04 09:07:02+00:00,2020-02-04 09:07:02+00:00,True,0,True,QURTSl9pMHdfRk1JVVFFNE9va3V5NjBjRkhpeVR2bVgzYm5xVDdOdWhNQU9Xd25lWERCWWVGQXVYYkVfWUhxeThjcmhoODF3VHJXTVlHaUhld1RXQ205N0JtdU5rT3I0RVp3RWFjNkpmX1VZQWNNTUlPTE9XUGFtMFNwTnlhYWJSakFCcG45SkVsUUExVVVNUHc=,50,50,snippet,kJQP7kiw5Fk,50,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,2020-02-04 11:45:32.403154+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XwU3DY77q5Rd_eBC9SsHHZi_Xzk""",Ugzyq40iQlyRoVyrJop4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/OFdiJQO92WkTuIxa6DbJ3VpKH6w""",Ugzyq40iQlyRoVyrJop4AaABAg,Bima Binol,https://yt3.ggpht.com/a/AGF-l7-FMVnfhMakP7CU1Gqh_t6BzTXCDHns-fKcrg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC4k13xewq7puHzGdlBEl55g,UC4k13xewq7puHzGdlBEl55g,kJQP7kiw5Fk,style,style,True,none,0,2020-02-04 08:58:49+00:00,2020-02-04 08:58:49+00:00,True,0,True,QURTSl9pMHdfRk1JVVFFNE9va3V5NjBjRkhpeVR2bVgzYm5xVDdOdWhNQU9Xd25lWERCWWVGQXVYYkVfWUhxeThjcmhoODF3VHJXTVlHaUhld1RXQ205N0JtdU5rT3I0RVp3RWFjNkpmX1VZQWNNTUlPTE9XUGFtMFNwTnlhYWJSakFCcG45SkVsUUExVVVNUHc=,50,50,snippet,kJQP7kiw5Fk,50,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,2020-02-04 11:45:32.403154+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XwU3DY77q5Rd_eBC9SsHHZi_Xzk""",Ugwj2sgbSFnsOPnwQnN4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/DCGhQ15wDUR-uh36A9cMMVab-1o""",Ugwj2sgbSFnsOPnwQnN4AaABAg,MaciuS,https://yt3.ggpht.com/a/AGF-l78Mdx7MXl1CWkx75oOQpUbEjZoUP8Sp-8qFuw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCyeQlk9VkbsMB_SG5iyvDuA,UCyeQlk9VkbsMB_SG5iyvDuA,kJQP7kiw5Fk,Amazing Music,Amazing Music,True,none,1,2020-02-04 08:58:30+00:00,2020-02-04 08:58:30+00:00,True,0,True,QURTSl9pMHdfRk1JVVFFNE9va3V5NjBjRkhpeVR2bVgzYm5xVDdOdWhNQU9Xd25lWERCWWVGQXVYYkVfWUhxeThjcmhoODF3VHJXTVlHaUhld1RXQ205N0JtdU5rT3I0RVp3RWFjNkpmX1VZQWNNTUlPTE9XUGFtMFNwTnlhYWJSakFCcG45SkVsUUExVVVNUHc=,50,50,snippet,kJQP7kiw5Fk,50,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,2020-02-04 11:45:32.403154+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XwU3DY77q5Rd_eBC9SsHHZi_Xzk""",UgxbWsPCTMr5Z0t6_cd4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/GsYhSXrN0GcZB3fXrqTYpx3fd80""",UgxbWsPCTMr5Z0t6_cd4AaABAg,Yuvaraj Karale,https://yt3.ggpht.com/a/AGF-l7_KqTgyE_NhABeApvsx3YiGOZnA0tSa3MoYTw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UChKQJy6uYnM-P3n3flOvg8A,UChKQJy6uYnM-P3n3flOvg8A,kJQP7kiw5Fk,Who is in Feb ?,Who is in Feb ?,True,none,0,2020-02-04 08:57:02+00:00,2020-02-04 08:57:02+00:00,True,0,True,QURTSl9pMHdfRk1JVVFFNE9va3V5NjBjRkhpeVR2bVgzYm5xVDdOdWhNQU9Xd25lWERCWWVGQXVYYkVfWUhxeThjcmhoODF3VHJXTVlHaUhld1RXQ205N0JtdU5rT3I0RVp3RWFjNkpmX1VZQWNNTUlPTE9XUGFtMFNwTnlhYWJSakFCcG45SkVsUUExVVVNUHc=,50,50,snippet,kJQP7kiw5Fk,50,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,2020-02-04 11:45:32.403154+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XwU3DY77q5Rd_eBC9SsHHZi_Xzk""",UgxBqX714i35lDFQmA54AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/TpyPRSXhoDgVrbGtWFGqoHAeQvI""",UgxBqX714i35lDFQmA54AaABAg,sanjay chowdary,https://yt3.ggpht.com/a/AGF-l78CtXpYH5oHWsuXZaDanR9MTcrR1YrEw1onnw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCOPBZfRyIwCytBOUP2I4vXQ,UCOPBZfRyIwCytBOUP2I4vXQ,kJQP7kiw5Fk,Let&#39;s check who&#39;s watch&#39;n in<br />2020...<br />😍🥰🥰❤️,"Let's check who's watch'n in
2020...
😍🥰🥰❤️",True,none,1,2020-02-04 08:56:39+00:00,2020-02-04 08:56:39+00:00,True,0,True,QURTSl9pMHdfRk1JVVFFNE9va3V5NjBjRkhpeVR2bVgzYm5xVDdOdWhNQU9Xd25lWERCWWVGQXVYYkVfWUhxeThjcmhoODF3VHJXTVlHaUhld1RXQ205N0JtdU5rT3I0RVp3RWFjNkpmX1VZQWNNTUlPTE9XUGFtMFNwTnlhYWJSakFCcG45SkVsUUExVVVNUHc=,50,50,snippet,kJQP7kiw5Fk,50,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,2020-02-04 11:45:32.403154+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XwU3DY77q5Rd_eBC9SsHHZi_Xzk""",UgyeAgxMv7w23wMge_h4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/Z9-qUusw_MRE1vnUWq38fqdLnl4""",UgyeAgxMv7w23wMge_h4AaABAg,Abdelrahman Mansour,https://yt3.ggpht.com/a/AGF-l78k5FE8uiZ6QdYo4saS3N62l8bQNr_rSWYJ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCh_v1H3Q6klWDfqqHeF0VFg,UCh_v1H3Q6klWDfqqHeF0VFg,kJQP7kiw5Fk,Find The Beautiful Face:<br /><br />🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢<br /><br />Can&#39;t Find It? This Beacuse The Beautiful Face Is The Person Reading This.,"Find The Beautiful Face:

🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢

Can't Find It? This Beacuse The Beautiful Face Is The Person Reading This.",True,none,1,2020-02-04 08:54:20+00:00,2020-02-04 08:54:20+00:00,True,0,True,QURTSl9pMHdfRk1JVVFFNE9va3V5NjBjRkhpeVR2bVgzYm5xVDdOdWhNQU9Xd25lWERCWWVGQXVYYkVfWUhxeThjcmhoODF3VHJXTVlHaUhld1RXQ205N0JtdU5rT3I0RVp3RWFjNkpmX1VZQWNNTUlPTE9XUGFtMFNwTnlhYWJSakFCcG45SkVsUUExVVVNUHc=,50,50,snippet,kJQP7kiw5Fk,50,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,2020-02-04 11:45:32.403154+00:00
